order_id,customer_id,order_date,order_date_only,order_status,payment_method,subtotal,discount_amount,shipping_fee,total_amount,total_cost,gross_profit,order_sequence
ORD-006435,CUST-02812,2024-08-02 00:00:00,2024-08-02,Completed,Credit Card,199.99,0.0,0.0,199.99,85.0,114.99,3
ORD-006436,CUST-02813,2025-07-08 00:00:00,2025-07-08,Completed,Credit Card,349.99,0.0,7.99,357.98,175.0,174.99,1
ORD-006437,CUST-02814,2024-10-12 00:00:00,2024-10-12,Completed,Credit Card,120.0,24.0,0.0,96.0,42.0,54.0,1
ORD-006438,CUST-02814,2024-11-20 00:00:00,2024-11-20,Completed,Credit Card,77.99,0.0,0.0,77.99,20.7,57.29,2
ORD-006439,CUST-02814,2025-01-08 00:00:00,2025-01-08,Completed,PayPal,89.99,0.0,0.0,89.99,36.0,53.99,3
ORD-006440,CUST-02814,2025-03-14 00:00:00,2025-03-14,Completed,PayPal,236.5,47.3,0.0,189.2,76.0,113.2,4
ORD-006441,CUST-02815,2024-03-22 00:00:00,2024-03-22,Completed,Credit Card,289.97,0.0,0.0,289.97,116.5,173.47,1
ORD-006442,CUST-02815,2024-04-11 00:00:00,2024-04-11,Completed,Credit Card,24.0,1.2,4.99,27.79,6.0,16.8,2
ORD-006443,CUST-02816,2024-03-22 00:00:00,2024-03-22,Completed,Buy Now Pay Later,34.0,5.1,0.0,28.9,8.5,20.4,1
ORD-006444,CUST-02816,2024-05-17 00:00:00,2024-05-17,Completed,Credit Card,59.99,12.0,0.0,47.99,20.0,27.99,2
ORD-006445,CUST-02816,2024-08-11 00:00:00,2024-08-11,Completed,Credit Card,349.99,0.0,9.99,359.98,175.0,174.99,3
ORD-006446,CUST-02817,2024-10-17 00:00:00,2024-10-17,Completed,Credit Card,54.0,0.0,0.0,54.0,16.0,38.0,1
ORD-006447,CUST-02817,2024-11-24 00:00:00,2024-11-24,Completed,Credit Card,161.99,24.3,0.0,137.69,56.0,81.69,2
ORD-006448,CUST-02817,2025-01-09 00:00:00,2025-01-09,Completed,Credit Card,24.0,0.0,9.99,33.99,6.0,18.0,3
ORD-006449,CUST-02817,2025-04-03 00:00:00,2025-04-03,Returned,Credit Card,154.99,15.5,0.0,139.49,43.0,96.49,4
ORD-006450,CUST-02817,2025-06-10 00:00:00,2025-06-10,Completed,PayPal,269.99,0.0,9.99,279.98,100.0,169.99,5
ORD-006451,CUST-02818,2025-03-20 00:00:00,2025-03-20,Cancelled,Credit Card,72.97,3.65,7.99,77.31,20.5,48.82,1
ORD-006452,CUST-02818,2025-05-29 00:00:00,2025-05-29,Completed,PayPal,607.99,0.0,0.0,607.99,268.0,339.99,2
ORD-006453,CUST-02819,2024-11-30 00:00:00,2024-11-30,Completed,Debit Card,47.989999999999995,2.4,7.99,53.58,12.0,33.59,1
ORD-006454,CUST-02820,2024-07-31 00:00:00,2024-07-31,Completed,Credit Card,75.0,0.0,7.99,82.99,24.0,51.0,1
ORD-006455,CUST-02821,2024-11-26 00:00:00,2024-11-26,Completed,PayPal,160.99,0.0,4.99,165.98,52.0,108.99,1
ORD-006456,CUST-02822,2024-07-15 00:00:00,2024-07-15,Completed,PayPal,633.96,0.0,0.0,633.96,238.0,395.96,1
ORD-006457,CUST-02823,2024-07-26 00:00:00,2024-07-26,Completed,PayPal,44.0,0.0,0.0,44.0,10.4,33.6,1
ORD-006458,CUST-02824,2024-09-15 00:00:00,2024-09-15,Completed,Credit Card,45.0,0.0,7.99,52.99,11.0,34.0,1
ORD-006459,CUST-02825,2024-03-23 00:00:00,2024-03-23,Completed,PayPal,22.0,0.0,7.99,29.99,5.2,16.8,1
ORD-006460,CUST-02825,2024-05-07 00:00:00,2024-05-07,Completed,Credit Card,240.0,0.0,0.0,240.0,84.0,156.0,2
ORD-006461,CUST-02825,2024-06-05 00:00:00,2024-06-05,Completed,Credit Card,158.0,0.0,0.0,158.0,52.0,106.0,3
ORD-006462,CUST-02826,2025-04-20 00:00:00,2025-04-20,Completed,PayPal,414.98,41.5,0.0,373.48,196.0,177.48,1
ORD-006463,CUST-02826,2025-06-03 00:00:00,2025-06-03,Cancelled,Buy Now Pay Later,52.0,0.0,4.99,56.99,12.0,40.0,2
ORD-006464,CUST-02826,2025-06-28 00:00:00,2025-06-28,Completed,Credit Card,59.99,0.0,0.0,59.99,22.0,37.99,3
ORD-006465,CUST-02827,2024-09-14 00:00:00,2024-09-14,Completed,Buy Now Pay Later,399.98,80.0,0.0,319.98,193.0,126.98,1
ORD-006466,CUST-02827,2024-10-22 00:00:00,2024-10-22,Completed,Buy Now Pay Later,76.0,15.2,0.0,60.8,21.2,39.6,2
ORD-006467,CUST-02827,2024-11-10 00:00:00,2024-11-10,Completed,PayPal,219.97,43.99,0.0,175.98,69.0,106.98,3
ORD-006468,CUST-02827,2024-12-08 00:00:00,2024-12-08,Cancelled,Buy Now Pay Later,428.98,64.35,0.0,364.63,198.5,166.13,4
ORD-006469,CUST-02827,2025-01-12 00:00:00,2025-01-12,Completed,Buy Now Pay Later,61.989999999999995,0.0,0.0,61.99,19.2,42.79,5
ORD-006470,CUST-02827,2025-03-09 00:00:00,2025-03-09,Completed,Credit Card,42.0,6.3,0.0,35.7,13.0,22.7,6
ORD-006471,CUST-02827,2025-04-20 00:00:00,2025-04-20,Completed,Debit Card,316.98,47.55,7.99,277.42,109.0,160.43,7
ORD-006472,CUST-02827,2025-05-15 00:00:00,2025-05-15,Completed,Credit Card,28.0,0.0,0.0,28.0,8.5,19.5,8
ORD-006473,CUST-02827,2025-05-31 00:00:00,2025-05-31,Completed,Credit Card,24.0,3.6,0.0,20.4,6.0,14.4,9
ORD-006474,CUST-02827,2025-06-28 00:00:00,2025-06-28,Completed,PayPal,135.0,6.75,0.0,128.25,33.0,95.25,10
ORD-006475,CUST-02827,2025-07-14 00:00:00,2025-07-14,Completed,PayPal,24.99,0.0,7.99,32.98,7.5,17.49,11
ORD-006476,CUST-02827,2025-08-06 00:00:00,2025-08-06,Completed,Credit Card,120.0,12.0,0.0,108.0,42.0,66.0,12
ORD-006477,CUST-02827,2025-08-31 00:00:00,2025-08-31,Completed,Credit Card,112.99,5.65,0.0,107.34,36.0,71.34,13
ORD-006478,CUST-02827,2025-11-07 00:00:00,2025-11-07,Completed,Credit Card,62.489999999999995,6.25,0.0,56.24,18.0,38.24,14
ORD-006479,CUST-02827,2025-12-17 00:00:00,2025-12-17,Completed,PayPal,224.99,45.0,0.0,179.99,81.0,98.99,15
ORD-006480,CUST-02828,2024-02-16 00:00:00,2024-02-16,Completed,Credit Card,42.0,2.1,7.99,47.89,13.0,26.9,1
ORD-006481,CUST-02829,2024-09-02 00:00:00,2024-09-02,Completed,Credit Card,77.5,0.0,4.99,82.49,25.0,52.5,1
ORD-006482,CUST-02829,2024-10-14 00:00:00,2024-10-14,Completed,Credit Card,129.98,6.5,0.0,123.48,42.0,81.48,2
ORD-006483,CUST-02829,2024-12-26 00:00:00,2024-12-26,Completed,Credit Card,716.97,71.7,0.0,645.27,354.2,291.07,3
ORD-006484,CUST-02829,2025-01-22 00:00:00,2025-01-22,Completed,Buy Now Pay Later,296.96000000000004,44.54,0.0,252.42,91.0,161.42,4
ORD-006485,CUST-02829,2025-03-05 00:00:00,2025-03-05,Completed,PayPal,267.0,0.0,0.0,267.0,85.0,182.0,5
ORD-006486,CUST-02829,2025-05-03 00:00:00,2025-05-03,Completed,Credit Card,18.0,0.0,0.0,18.0,4.0,14.0,6
ORD-006487,CUST-02829,2025-05-30 00:00:00,2025-05-30,Completed,Buy Now Pay Later,59.98,0.0,0.0,59.98,16.0,43.98,7
ORD-006488,CUST-02829,2025-06-20 00:00:00,2025-06-20,Completed,Credit Card,104.99000000000001,0.0,0.0,104.99,33.0,71.99,8
ORD-006489,CUST-02829,2025-08-14 00:00:00,2025-08-14,Completed,PayPal,307.0,61.4,9.99,255.59,134.0,111.6,9
ORD-006490,CUST-02830,2024-07-07 00:00:00,2024-07-07,Completed,PayPal,134.99,0.0,0.0,134.99,46.0,88.99,1
ORD-006491,CUST-02831,2024-11-01 00:00:00,2024-11-01,Cancelled,PayPal,121.99,12.2,0.0,109.79,31.0,78.79,1
ORD-006492,CUST-02832,2025-09-16 00:00:00,2025-09-16,Completed,Credit Card,82.0,0.0,7.99,89.99,23.5,58.5,1
ORD-006493,CUST-02833,2024-04-14 00:00:00,2024-04-14,Completed,Credit Card,45.0,2.25,0.0,42.75,11.0,31.75,1
ORD-006494,CUST-02834,2025-01-27 00:00:00,2025-01-27,Completed,Credit Card,45.0,0.0,0.0,45.0,15.0,30.0,1
ORD-006495,CUST-02835,2025-03-29 00:00:00,2025-03-29,Returned,Credit Card,199.98000000000002,0.0,4.99,204.97,64.2,135.78,1
ORD-006496,CUST-02836,2024-11-27 00:00:00,2024-11-27,Completed,Credit Card,76.0,0.0,7.99,83.99,23.5,52.5,1
ORD-006497,CUST-02837,2025-02-05 00:00:00,2025-02-05,Completed,Credit Card,94.0,0.0,7.99,101.99,23.0,71.0,1
ORD-006498,CUST-02837,2025-03-02 00:00:00,2025-03-02,Completed,PayPal,120.47999999999999,0.0,0.0,120.48,36.5,83.98,2
ORD-006499,CUST-02837,2025-05-18 00:00:00,2025-05-18,Completed,Debit Card,152.48,0.0,0.0,152.48,54.0,98.48,3
ORD-006500,CUST-02837,2025-08-01 00:00:00,2025-08-01,Completed,PayPal,150.0,30.0,0.0,120.0,44.5,75.5,4
ORD-006501,CUST-02837,2025-10-05 00:00:00,2025-10-05,Completed,Credit Card,84.99000000000001,0.0,0.0,84.99,25.0,59.99,5
ORD-006502,CUST-02837,2025-10-28 00:00:00,2025-10-28,Completed,PayPal,89.99,4.5,0.0,85.49,36.0,49.49,6
ORD-006503,CUST-02837,2025-11-27 00:00:00,2025-11-27,Completed,Buy Now Pay Later,284.98,57.0,0.0,227.98,109.5,118.48,7
ORD-006504,CUST-02837,2025-12-19 00:00:00,2025-12-19,Completed,PayPal,454.96000000000004,22.75,0.0,432.21,169.0,263.21,8
ORD-006505,CUST-02838,2024-12-20 00:00:00,2024-12-20,Completed,Credit Card,156.98000000000002,23.55,0.0,133.43,48.2,85.23,1
ORD-006506,CUST-02839,2025-06-28 00:00:00,2025-06-28,Completed,Credit Card,89.99,0.0,0.0,89.99,36.0,53.99,1
ORD-006507,CUST-02839,2025-08-04 00:00:00,2025-08-04,Completed,Credit Card,54.0,2.7,9.99,61.29,16.0,35.3,2
ORD-006508,CUST-02840,2024-07-01 00:00:00,2024-07-01,Completed,Debit Card,224.96,0.0,7.99,232.95,71.0,153.96,1
ORD-006509,CUST-02841,2025-09-24 00:00:00,2025-09-24,Completed,Buy Now Pay Later,149.99,0.0,0.0,149.99,42.0,107.99,1
ORD-006510,CUST-02841,2025-12-04 00:00:00,2025-12-04,Cancelled,PayPal,80.5,8.05,4.99,77.44,25.0,47.45,2
ORD-006511,CUST-02842,2024-07-15 00:00:00,2024-07-15,Completed,PayPal,48.0,0.0,0.0,48.0,15.0,33.0,1
ORD-006512,CUST-02843,2025-02-16 00:00:00,2025-02-16,Completed,Credit Card,59.99,0.0,0.0,59.99,20.0,39.99,1
ORD-006513,CUST-02844,2024-06-22 00:00:00,2024-06-22,Completed,Credit Card,83.99000000000001,0.0,0.0,83.99,26.0,57.99,1
ORD-006514,CUST-02844,2024-07-24 00:00:00,2024-07-24,Completed,Buy Now Pay Later,349.99,35.0,0.0,314.99,175.0,139.99,2
ORD-006515,CUST-02845,2025-02-14 00:00:00,2025-02-14,Completed,PayPal,89.99,0.0,9.99,99.98,36.0,53.99,1
ORD-006516,CUST-02845,2025-03-30 00:00:00,2025-03-30,Returned,Debit Card,143.0,21.45,0.0,121.55,46.0,75.55,2
ORD-006517,CUST-02845,2025-05-31 00:00:00,2025-05-31,Completed,Credit Card,26.0,0.0,0.0,26.0,6.0,20.0,3
ORD-006518,CUST-02846,2024-07-29 00:00:00,2024-07-29,Completed,Credit Card,349.99,0.0,0.0,349.99,175.0,174.99,1
ORD-006519,CUST-02846,2024-09-20 00:00:00,2024-09-20,Completed,Credit Card,314.98,0.0,0.0,314.98,114.0,200.98,2
ORD-006520,CUST-02846,2024-10-17 00:00:00,2024-10-17,Cancelled,Credit Card,117.99,17.7,0.0,100.29,44.5,55.79,3
ORD-006521,CUST-02846,2024-12-02 00:00:00,2024-12-02,Completed,PayPal,224.99,22.5,4.99,207.48,81.0,121.49,4
ORD-006522,CUST-02846,2025-03-03 00:00:00,2025-03-03,Completed,Credit Card,54.0,0.0,0.0,54.0,16.0,38.0,5
ORD-006523,CUST-02846,2025-05-17 00:00:00,2025-05-17,Completed,Credit Card,48.0,0.0,0.0,48.0,15.0,33.0,6
ORD-006524,CUST-02846,2025-06-14 00:00:00,2025-06-14,Completed,Credit Card,42.0,4.2,0.0,37.8,13.0,24.8,7
ORD-006525,CUST-02847,2025-02-17 00:00:00,2025-02-17,Completed,Buy Now Pay Later,337.0,33.7,0.0,303.3,145.0,158.3,1
ORD-006526,CUST-02848,2025-04-07 00:00:00,2025-04-07,Completed,PayPal,48.0,0.0,0.0,48.0,11.2,36.8,1
ORD-006527,CUST-02848,2025-06-02 00:00:00,2025-06-02,Completed,PayPal,89.99,0.0,0.0,89.99,36.0,53.99,2
ORD-006528,CUST-02849,2025-02-06 00:00:00,2025-02-06,Returned,PayPal,34.0,5.1,0.0,28.9,8.5,20.4,1
ORD-006529,CUST-02850,2024-11-25 00:00:00,2024-11-25,Completed,Debit Card,267.99,13.4,0.0,254.59,107.0,147.59,1
ORD-006530,CUST-02850,2025-01-09 00:00:00,2025-01-09,Completed,Debit Card,48.0,0.0,9.99,57.99,15.0,33.0,2
ORD-006531,CUST-02850,2025-03-16 00:00:00,2025-03-16,Cancelled,Credit Card,349.99,0.0,0.0,349.99,175.0,174.99,3
ORD-006532,CUST-02851,2024-11-23 00:00:00,2024-11-23,Completed,Credit Card,217.99,43.6,0.0,174.39,89.0,85.39,1
ORD-006533,CUST-02851,2025-01-15 00:00:00,2025-01-15,Cancelled,Credit Card,289.0,0.0,0.0,289.0,130.0,159.0,2
ORD-006534,CUST-02851,2025-03-24 00:00:00,2025-03-24,Completed,Credit Card,514.97,0.0,0.0,514.97,208.0,306.97,3
ORD-006535,CUST-02851,2025-05-09 00:00:00,2025-05-09,Completed,PayPal,48.0,7.2,9.99,50.79,15.0,25.8,4
ORD-006536,CUST-02851,2025-08-21 00:00:00,2025-08-21,Completed,Credit Card,289.0,28.9,0.0,260.1,130.0,130.1,5
ORD-006537,CUST-02851,2025-10-17 00:00:00,2025-10-17,Completed,Credit Card,24.99,1.25,4.99,28.73,7.5,16.24,6
ORD-006538,CUST-02851,2025-12-15 00:00:00,2025-12-15,Cancelled,PayPal,869.97,0.0,0.0,869.97,380.0,489.97,7
ORD-006539,CUST-02852,2024-03-16 00:00:00,2024-03-16,Completed,PayPal,142.97,0.0,0.0,142.97,47.5,95.47,1
ORD-006540,CUST-02852,2024-05-27 00:00:00,2024-05-27,Returned,PayPal,22.99,0.0,7.99,30.98,5.5,17.49,2
ORD-006541,CUST-02853,2025-01-06 00:00:00,2025-01-06,Completed,Buy Now Pay Later,68.0,6.8,0.0,61.2,22.0,39.2,1
ORD-006542,CUST-02853,2025-04-10 00:00:00,2025-04-10,Completed,Debit Card,75.0,0.0,0.0,75.0,24.0,51.0,2
ORD-006543,CUST-02853,2025-05-17 00:00:00,2025-05-17,Completed,PayPal,214.96,10.75,0.0,204.21,71.0,133.21,3
ORD-006544,CUST-02853,2025-08-08 00:00:00,2025-08-08,Completed,Credit Card,759.96,0.0,9.99,769.95,311.0,448.96,4
ORD-006545,CUST-02853,2025-09-16 00:00:00,2025-09-16,Completed,PayPal,154.95999999999998,0.0,0.0,154.96,42.5,112.46,5
ORD-006546,CUST-02853,2025-10-26 00:00:00,2025-10-26,Completed,Credit Card,349.99,0.0,4.99,354.98,175.0,174.99,6
ORD-006547,CUST-02854,2025-01-12 00:00:00,2025-01-12,Completed,PayPal,22.99,1.15,0.0,21.84,5.5,16.34,1
ORD-006548,CUST-02855,2025-03-15 00:00:00,2025-03-15,Completed,Credit Card,150.98000000000002,0.0,4.99,155.97,48.5,102.48,1
ORD-006549,CUST-02856,2025-07-09 00:00:00,2025-07-09,Completed,Debit Card,54.98,0.0,0.0,54.98,15.5,39.48,1
ORD-006550,CUST-02856,2025-08-27 00:00:00,2025-08-27,Completed,Buy Now Pay Later,93.97999999999999,0.0,0.0,93.98,26.0,67.98,2
ORD-006551,CUST-02856,2025-10-29 00:00:00,2025-10-29,Completed,Credit Card,54.0,0.0,0.0,54.0,16.0,38.0,3
ORD-006552,CUST-02857,2025-08-03 00:00:00,2025-08-03,Completed,Credit Card,49.99,5.0,0.0,44.99,18.0,26.99,1
ORD-006553,CUST-02857,2025-09-21 00:00:00,2025-09-21,Completed,Buy Now Pay Later,59.99,12.0,0.0,47.99,22.0,25.99,2
ORD-006554,CUST-02857,2025-11-20 00:00:00,2025-11-20,Completed,Credit Card,92.49000000000001,0.0,0.0,92.49,32.0,60.49,3
ORD-006555,CUST-02858,2024-06-28 00:00:00,2024-06-28,Completed,Credit Card,119.97999999999999,0.0,0.0,119.98,44.0,75.98,1
ORD-006556,CUST-02859,2025-08-17 00:00:00,2025-08-17,Completed,Buy Now Pay Later,131.98,0.0,0.0,131.98,43.0,88.98,1
ORD-006557,CUST-02860,2024-06-07 00:00:00,2024-06-07,Completed,Credit Card,22.99,1.15,0.0,21.84,5.5,16.34,1
ORD-006558,CUST-02860,2024-07-03 00:00:00,2024-07-03,Completed,PayPal,49.99,0.0,0.0,49.99,18.0,31.99,2
ORD-006559,CUST-02860,2024-09-05 00:00:00,2024-09-05,Completed,Credit Card,199.99,0.0,4.99,204.98,85.0,114.99,3
ORD-006560,CUST-02861,2025-09-17 00:00:00,2025-09-17,Completed,Credit Card,199.99,0.0,0.0,199.99,85.0,114.99,1
ORD-006561,CUST-02861,2025-11-02 00:00:00,2025-11-02,Completed,Credit Card,771.97,115.8,0.0,656.17,373.2,282.97,2
ORD-006562,CUST-02862,2025-03-27 00:00:00,2025-03-27,Completed,Buy Now Pay Later,68.0,0.0,0.0,68.0,22.0,46.0,1
ORD-006563,CUST-02862,2025-04-09 00:00:00,2025-04-09,Completed,PayPal,97.99000000000001,0.0,0.0,97.99,33.0,64.99,2
ORD-006564,CUST-02862,2025-05-19 00:00:00,2025-05-19,Completed,Credit Card,199.99,0.0,4.99,204.98,85.0,114.99,3
ORD-006565,CUST-02862,2025-06-28 00:00:00,2025-06-28,Completed,Credit Card,64.0,12.8,0.0,51.2,16.5,34.7,4
ORD-006566,CUST-02862,2025-09-11 00:00:00,2025-09-11,Completed,Credit Card,92.47999999999999,4.62,4.99,92.85,29.0,58.86,5
ORD-006567,CUST-02862,2025-10-10 00:00:00,2025-10-10,Completed,Credit Card,29.99,0.0,0.0,29.99,9.5,20.49,6
ORD-006568,CUST-02862,2025-12-20 00:00:00,2025-12-20,Completed,Credit Card,149.0,22.35,0.0,126.65,39.9,86.75,7
ORD-006569,CUST-02863,2024-12-12 00:00:00,2024-12-12,Completed,Credit Card,529.98,0.0,0.0,529.98,239.0,290.98,1
ORD-006570,CUST-02863,2025-01-10 00:00:00,2025-01-10,Completed,PayPal,79.98,12.0,0.0,67.98,24.0,43.98,2
ORD-006571,CUST-02864,2025-06-26 00:00:00,2025-06-26,Completed,Credit Card,22.99,0.0,0.0,22.99,5.5,17.49,1
ORD-006572,CUST-02864,2025-08-15 00:00:00,2025-08-15,Returned,PayPal,778.98,0.0,0.0,778.98,327.2,451.78,2
ORD-006573,CUST-02864,2025-10-16 00:00:00,2025-10-16,Completed,Credit Card,64.99,0.0,0.0,64.99,21.0,43.99,3
ORD-006574,CUST-02864,2025-12-07 00:00:00,2025-12-07,Completed,Credit Card,334.0,16.7,0.0,317.3,145.0,172.3,4
ORD-006575,CUST-02865,2024-09-04 00:00:00,2024-09-04,Completed,Credit Card,120.0,0.0,0.0,120.0,42.0,78.0,1
ORD-006576,CUST-02866,2024-12-29 00:00:00,2024-12-29,Completed,PayPal,184.0,18.4,7.99,173.59,59.0,106.6,1
ORD-006577,CUST-02867,2024-10-29 00:00:00,2024-10-29,Completed,Debit Card,24.0,1.2,0.0,22.8,6.0,16.8,1
ORD-006578,CUST-02868,2024-12-28 00:00:00,2024-12-28,Completed,PayPal,99.0,19.8,0.0,79.2,31.0,48.2,1
ORD-006579,CUST-02869,2024-09-01 00:00:00,2024-09-01,Completed,Credit Card,199.99,0.0,0.0,199.99,85.0,114.99,1
ORD-006580,CUST-02869,2024-10-29 00:00:00,2024-10-29,Completed,Credit Card,142.0,0.0,0.0,142.0,47.2,94.8,2
ORD-006581,CUST-02869,2024-12-17 00:00:00,2024-12-17,Completed,Credit Card,432.97,64.95,0.0,368.02,162.0,206.02,3
ORD-006582,CUST-02870,2024-07-30 00:00:00,2024-07-30,Completed,Credit Card,66.98,6.7,0.0,60.28,22.2,38.08,1
ORD-006583,CUST-02870,2024-08-12 00:00:00,2024-08-12,Completed,Buy Now Pay Later,114.0,0.0,0.0,114.0,36.0,78.0,2
ORD-006584,CUST-02870,2024-10-02 00:00:00,2024-10-02,Completed,Debit Card,119.97999999999999,0.0,0.0,119.98,44.0,75.98,3
ORD-006585,CUST-02870,2024-11-06 00:00:00,2024-11-06,Completed,Credit Card,77.5,15.5,4.99,66.99,25.0,37.0,4
ORD-006586,CUST-02870,2024-12-15 00:00:00,2024-12-15,Completed,Buy Now Pay Later,320.98,48.15,0.0,272.83,114.0,158.83,5
ORD-006587,CUST-02870,2025-03-01 00:00:00,2025-03-01,Completed,Debit Card,101.0,0.0,7.99,108.99,30.0,71.0,6
ORD-006588,CUST-02870,2025-04-28 00:00:00,2025-04-28,Completed,Debit Card,90.0,0.0,0.0,90.0,30.0,60.0,7
ORD-006589,CUST-02870,2025-05-13 00:00:00,2025-05-13,Completed,Credit Card,895.0,44.75,0.0,850.25,398.5,451.75,8
ORD-006590,CUST-02870,2025-06-29 00:00:00,2025-06-29,Returned,PayPal,89.99,9.0,0.0,80.99,36.0,44.99,9
ORD-006591,CUST-02870,2025-07-31 00:00:00,2025-07-31,Completed,Buy Now Pay Later,54.0,10.8,0.0,43.2,16.0,27.2,10
ORD-006592,CUST-02870,2025-09-04 00:00:00,2025-09-04,Completed,Buy Now Pay Later,200.97,20.1,0.0,180.87,59.5,121.37,11
ORD-006593,CUST-02870,2025-09-24 00:00:00,2025-09-24,Completed,Debit Card,45.0,0.0,0.0,45.0,11.0,34.0,12
ORD-006594,CUST-02870,2025-12-01 00:00:00,2025-12-01,Completed,Credit Card,146.98,7.35,7.99,147.62,44.0,95.63,13
ORD-006595,CUST-02871,2025-07-26 00:00:00,2025-07-26,Completed,Buy Now Pay Later,42.0,4.2,0.0,37.8,13.0,24.8,1
ORD-006596,CUST-02872,2025-03-07 00:00:00,2025-03-07,Completed,PayPal,479.96000000000004,0.0,0.0,479.96,217.0,262.96,1
ORD-006597,CUST-02873,2025-03-09 00:00:00,2025-03-09,Completed,Credit Card,39.98,0.0,0.0,39.98,9.7,30.28,1
ORD-006598,CUST-02874,2024-05-25 00:00:00,2024-05-25,Completed,PayPal,24.0,0.0,7.99,31.99,6.0,18.0,1
ORD-006599,CUST-02874,2024-06-19 00:00:00,2024-06-19,Returned,PayPal,59.99,9.0,0.0,50.99,22.0,28.99,2
ORD-006600,CUST-02874,2024-08-15 00:00:00,2024-08-15,Completed,Credit Card,100.97999999999999,0.0,7.99,108.97,30.0,70.98,3
ORD-006601,CUST-02874,2024-09-30 00:00:00,2024-09-30,Completed,Credit Card,129.98,26.0,0.0,103.98,42.0,61.98,4
ORD-006602,CUST-02874,2024-11-17 00:00:00,2024-11-17,Completed,Credit Card,131.98000000000002,6.6,0.0,125.38,43.2,82.18,5
ORD-006603,CUST-02874,2025-03-17 00:00:00,2025-03-17,Completed,Credit Card,279.96000000000004,0.0,4.99,284.95,97.5,182.46,6
ORD-006604,CUST-02875,2025-07-17 00:00:00,2025-07-17,Completed,Credit Card,64.99,9.75,0.0,55.24,21.0,34.24,1
ORD-006605,CUST-02875,2025-10-03 00:00:00,2025-10-03,Completed,Credit Card,22.99,0.0,0.0,22.99,5.5,17.49,2
ORD-006606,CUST-02875,2025-11-03 00:00:00,2025-11-03,Returned,PayPal,123.99,0.0,9.99,133.98,44.5,79.49,3
ORD-006607,CUST-02875,2025-12-15 00:00:00,2025-12-15,Cancelled,Credit Card,69.99,3.5,0.0,66.49,18.5,47.99,4
ORD-006608,CUST-02876,2025-11-18 00:00:00,2025-11-18,Completed,Debit Card,313.99,0.0,0.0,313.99,137.5,176.49,1
ORD-006609,CUST-02877,2025-06-30 00:00:00,2025-06-30,Completed,Buy Now Pay Later,59.99,6.0,0.0,53.99,22.0,31.99,1
ORD-006610,CUST-02877,2025-07-26 00:00:00,2025-07-26,Completed,Buy Now Pay Later,196.98000000000002,39.4,7.99,165.57,74.2,83.38,2
ORD-006611,CUST-02877,2025-08-27 00:00:00,2025-08-27,Completed,Buy Now Pay Later,217.97,21.8,0.0,196.17,80.5,115.67,3
ORD-006612,CUST-02877,2025-11-30 00:00:00,2025-11-30,Completed,Credit Card,160.99,16.1,0.0,144.89,52.0,92.89,4
ORD-006613,CUST-02878,2024-06-05 00:00:00,2024-06-05,Completed,Credit Card,381.98,0.0,0.0,381.98,145.2,236.78,1
ORD-006614,CUST-02878,2024-08-12 00:00:00,2024-08-12,Cancelled,Debit Card,22.0,0.0,0.0,22.0,5.2,16.8,2
ORD-006615,CUST-02878,2024-09-02 00:00:00,2024-09-02,Completed,PayPal,45.0,0.0,0.0,45.0,11.0,34.0,3
ORD-006616,CUST-02878,2024-09-24 00:00:00,2024-09-24,Completed,Credit Card,334.0,0.0,0.0,334.0,145.0,189.0,4
ORD-006617,CUST-02878,2024-11-07 00:00:00,2024-11-07,Completed,Credit Card,304.98,0.0,0.0,304.98,112.0,192.98,5
ORD-006618,CUST-02878,2024-12-15 00:00:00,2024-12-15,Completed,Buy Now Pay Later,149.99,7.5,0.0,142.49,50.0,92.49,6
ORD-006619,CUST-02879,2024-06-07 00:00:00,2024-06-07,Completed,Credit Card,158.98,15.9,7.99,151.07,49.0,94.08,1
ORD-006620,CUST-02879,2024-07-21 00:00:00,2024-07-21,Completed,Debit Card,22.0,1.1,4.99,25.89,5.2,15.7,2
ORD-006621,CUST-02879,2024-09-04 00:00:00,2024-09-04,Completed,Buy Now Pay Later,82.0,8.2,0.0,73.8,24.5,49.3,3
ORD-006622,CUST-02879,2024-09-22 00:00:00,2024-09-22,Completed,Credit Card,212.98000000000002,0.0,0.0,212.98,69.0,143.98,4
ORD-006623,CUST-02879,2024-11-28 00:00:00,2024-11-28,Completed,Credit Card,167.48000000000002,0.0,7.99,175.47,57.0,110.48,5
ORD-006624,CUST-02879,2024-12-30 00:00:00,2024-12-30,Completed,Credit Card,194.97,19.5,0.0,175.47,64.5,110.97,6
ORD-006625,CUST-02879,2025-01-19 00:00:00,2025-01-19,Completed,Credit Card,362.98,0.0,0.0,362.98,149.0,213.98,7
ORD-006626,CUST-02880,2025-12-13 00:00:00,2025-12-13,Completed,Buy Now Pay Later,133.98000000000002,6.7,4.99,132.27,44.0,83.28,1
ORD-006627,CUST-02880,2025-12-28 00:00:00,2025-12-28,Completed,Credit Card,243.0,12.15,0.0,230.85,76.0,154.85,2
ORD-006628,CUST-02881,2024-09-13 00:00:00,2024-09-13,Returned,Credit Card,81.0,4.05,0.0,76.95,19.0,57.95,1
ORD-006629,CUST-02882,2025-06-04 00:00:00,2025-06-04,Completed,PayPal,52.0,2.6,4.99,54.39,12.5,36.9,1
